image_id,id,filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,usage,productDisplayName
image-2dsk-4e807059-97ad-4064-a308-c960ffb6acfd-default,image-2dsk-4e807059-97ad-4064-a308-c960ffb6acfd-default,image-2dsk-4e807059-97ad-4064-a308-c960ffb6acfd-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-2dsk-4e807059-97ad-4064-a308-c960ffb6acfd-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-2dsk-671a968a-2625-44a9-9c26-71bca04ebace-default,image-2dsk-671a968a-2625-44a9-9c26-71bca04ebace-default,image-2dsk-671a968a-2625-44a9-9c26-71bca04ebace-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-2dsk-671a968a-2625-44a9-9c26-71bca04ebace-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-2dsk-cd426454-2161-4510-beb2-8d15a9ffd26f-default,image-2dsk-cd426454-2161-4510-beb2-8d15a9ffd26f-default,image-2dsk-cd426454-2161-4510-beb2-8d15a9ffd26f-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-2dsk-cd426454-2161-4510-beb2-8d15a9ffd26f-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-272e01d7-8bdc-42e6-8de8-9bf6bcafff36-default,image-3dsk-272e01d7-8bdc-42e6-8de8-9bf6bcafff36-default,image-3dsk-272e01d7-8bdc-42e6-8de8-9bf6bcafff36-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-272e01d7-8bdc-42e6-8de8-9bf6bcafff36-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-339f70ff-5b14-411d-bc6f-e2a7e99f51e5-default,image-3dsk-339f70ff-5b14-411d-bc6f-e2a7e99f51e5-default,image-3dsk-339f70ff-5b14-411d-bc6f-e2a7e99f51e5-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-339f70ff-5b14-411d-bc6f-e2a7e99f51e5-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-6396c573-cce3-403e-843d-f9c31022cf24-default,image-3dsk-6396c573-cce3-403e-843d-f9c31022cf24-default,image-3dsk-6396c573-cce3-403e-843d-f9c31022cf24-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-6396c573-cce3-403e-843d-f9c31022cf24-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-80b7e551-cd33-475e-a2ea-ec1be8723b4b-default,image-3dsk-80b7e551-cd33-475e-a2ea-ec1be8723b4b-default,image-3dsk-80b7e551-cd33-475e-a2ea-ec1be8723b4b-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-80b7e551-cd33-475e-a2ea-ec1be8723b4b-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-d942d428-70c2-46fa-80d1-f6812309c9a5-default,image-3dsk-d942d428-70c2-46fa-80d1-f6812309c9a5-default,image-3dsk-d942d428-70c2-46fa-80d1-f6812309c9a5-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-d942d428-70c2-46fa-80d1-f6812309c9a5-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-eb39f924-3a4f-40cb-9620-a846d9b1c243-default,image-3dsk-eb39f924-3a4f-40cb-9620-a846d9b1c243-default,image-3dsk-eb39f924-3a4f-40cb-9620-a846d9b1c243-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-eb39f924-3a4f-40cb-9620-a846d9b1c243-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-3dsk-fc0a3456-00fd-4504-aa14-8ac5c0cff682-default,image-3dsk-fc0a3456-00fd-4504-aa14-8ac5c0cff682-default,image-3dsk-fc0a3456-00fd-4504-aa14-8ac5c0cff682-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-3dsk-fc0a3456-00fd-4504-aa14-8ac5c0cff682-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-1338879a-8a6f-4538-8473-e378cbe41360-default,image-4dsk-1338879a-8a6f-4538-8473-e378cbe41360-default,image-4dsk-1338879a-8a6f-4538-8473-e378cbe41360-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-1338879a-8a6f-4538-8473-e378cbe41360-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-2c5f2896-722a-40e4-90e0-df76ab744b47-default,image-4dsk-2c5f2896-722a-40e4-90e0-df76ab744b47-default,image-4dsk-2c5f2896-722a-40e4-90e0-df76ab744b47-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-2c5f2896-722a-40e4-90e0-df76ab744b47-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-3532b671-8289-4f08-a69a-c9d7f572b474-default,image-4dsk-3532b671-8289-4f08-a69a-c9d7f572b474-default,image-4dsk-3532b671-8289-4f08-a69a-c9d7f572b474-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-3532b671-8289-4f08-a69a-c9d7f572b474-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-8f390ae0-d90d-4dcf-b4f6-902203c953cc-default,image-4dsk-8f390ae0-d90d-4dcf-b4f6-902203c953cc-default,image-4dsk-8f390ae0-d90d-4dcf-b4f6-902203c953cc-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-8f390ae0-d90d-4dcf-b4f6-902203c953cc-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-a86c7d98-0196-470e-b4da-fd72ed365356-default,image-4dsk-a86c7d98-0196-470e-b4da-fd72ed365356-default,image-4dsk-a86c7d98-0196-470e-b4da-fd72ed365356-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-a86c7d98-0196-470e-b4da-fd72ed365356-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-ac47b127-cfa2-4e75-a16e-b49d199c2956-default,image-4dsk-ac47b127-cfa2-4e75-a16e-b49d199c2956-default,image-4dsk-ac47b127-cfa2-4e75-a16e-b49d199c2956-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-ac47b127-cfa2-4e75-a16e-b49d199c2956-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-eabe57f2-a871-47ee-812b-a85b803e7d10-default,image-4dsk-eabe57f2-a871-47ee-812b-a85b803e7d10-default,image-4dsk-eabe57f2-a871-47ee-812b-a85b803e7d10-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-eabe57f2-a871-47ee-812b-a85b803e7d10-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-4dsk-f135f32b-1a6c-41ea-90b4-56bd6feb099f-default,image-4dsk-f135f32b-1a6c-41ea-90b4-56bd6feb099f-default,image-4dsk-f135f32b-1a6c-41ea-90b4-56bd6feb099f-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-4dsk-f135f32b-1a6c-41ea-90b4-56bd6feb099f-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-3ecd547a-f2d1-4b3c-862f-b02e5b6fac77-default,image-5dsk-3ecd547a-f2d1-4b3c-862f-b02e5b6fac77-default,image-5dsk-3ecd547a-f2d1-4b3c-862f-b02e5b6fac77-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-3ecd547a-f2d1-4b3c-862f-b02e5b6fac77-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-5f18f567-0497-443f-b5dc-4dec6a9a33cd-default,image-5dsk-5f18f567-0497-443f-b5dc-4dec6a9a33cd-default,image-5dsk-5f18f567-0497-443f-b5dc-4dec6a9a33cd-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-5f18f567-0497-443f-b5dc-4dec6a9a33cd-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-88299f42-4665-4b45-a2cc-25d79d6efc4d-default,image-5dsk-88299f42-4665-4b45-a2cc-25d79d6efc4d-default,image-5dsk-88299f42-4665-4b45-a2cc-25d79d6efc4d-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-88299f42-4665-4b45-a2cc-25d79d6efc4d-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-ac058803-c151-4afb-8979-7b5ac130efc1-default,image-5dsk-ac058803-c151-4afb-8979-7b5ac130efc1-default,image-5dsk-ac058803-c151-4afb-8979-7b5ac130efc1-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-ac058803-c151-4afb-8979-7b5ac130efc1-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-b9e114fb-d5bd-4dce-938e-8ef7db57c0be-default,image-5dsk-b9e114fb-d5bd-4dce-938e-8ef7db57c0be-default,image-5dsk-b9e114fb-d5bd-4dce-938e-8ef7db57c0be-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-b9e114fb-d5bd-4dce-938e-8ef7db57c0be-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-5dsk-bb3c4426-4d69-414d-92ee-decfdac668fd-default,image-5dsk-bb3c4426-4d69-414d-92ee-decfdac668fd-default,image-5dsk-bb3c4426-4d69-414d-92ee-decfdac668fd-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-5dsk-bb3c4426-4d69-414d-92ee-decfdac668fd-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-6dsk-8bd3711f-d008-44e0-bbec-416917274771-default,image-6dsk-8bd3711f-d008-44e0-bbec-416917274771-default,image-6dsk-8bd3711f-d008-44e0-bbec-416917274771-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-6dsk-8bd3711f-d008-44e0-bbec-416917274771-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-6dsk-b6b62a7a-6818-4437-baae-8ae072da496e-default,image-6dsk-b6b62a7a-6818-4437-baae-8ae072da496e-default,image-6dsk-b6b62a7a-6818-4437-baae-8ae072da496e-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-6dsk-b6b62a7a-6818-4437-baae-8ae072da496e-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-6dsk-b970a73a-2fac-4797-a247-b7af88c09af3-default,image-6dsk-b970a73a-2fac-4797-a247-b7af88c09af3-default,image-6dsk-b970a73a-2fac-4797-a247-b7af88c09af3-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-6dsk-b970a73a-2fac-4797-a247-b7af88c09af3-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-7dsk-38741efd-cad3-463a-8f40-146081de05a0-default,image-7dsk-38741efd-cad3-463a-8f40-146081de05a0-default,image-7dsk-38741efd-cad3-463a-8f40-146081de05a0-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-7dsk-38741efd-cad3-463a-8f40-146081de05a0-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-7dsk-b487075b-ee4c-4cac-bc8a-b32d125844e7-default,image-7dsk-b487075b-ee4c-4cac-bc8a-b32d125844e7-default,image-7dsk-b487075b-ee4c-4cac-bc8a-b32d125844e7-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-7dsk-b487075b-ee4c-4cac-bc8a-b32d125844e7-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-7dsk-e399193d-8d61-43a2-8097-6a6f44a71625-default,image-7dsk-e399193d-8d61-43a2-8097-6a6f44a71625-default,image-7dsk-e399193d-8d61-43a2-8097-6a6f44a71625-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-7dsk-e399193d-8d61-43a2-8097-6a6f44a71625-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-8dsk-984abdaa-ad3a-4432-bb27-af86d1a23f62-default,image-8dsk-984abdaa-ad3a-4432-bb27-af86d1a23f62-default,image-8dsk-984abdaa-ad3a-4432-bb27-af86d1a23f62-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-8dsk-984abdaa-ad3a-4432-bb27-af86d1a23f62-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-8dsk-b9300ed2-91b9-4756-aa08-e3afb2b9d7f1-default,image-8dsk-b9300ed2-91b9-4756-aa08-e3afb2b9d7f1-default,image-8dsk-b9300ed2-91b9-4756-aa08-e3afb2b9d7f1-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-8dsk-b9300ed2-91b9-4756-aa08-e3afb2b9d7f1-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-8dsk-bd627701-aa58-44f3-9f84-d7834c8a56a7-default,image-8dsk-bd627701-aa58-44f3-9f84-d7834c8a56a7-default,image-8dsk-bd627701-aa58-44f3-9f84-d7834c8a56a7-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-8dsk-bd627701-aa58-44f3-9f84-d7834c8a56a7-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-9dsk-35111f17-6ff7-4d79-b32b-14dd6e179e75-default,image-9dsk-35111f17-6ff7-4d79-b32b-14dd6e179e75-default,image-9dsk-35111f17-6ff7-4d79-b32b-14dd6e179e75-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-9dsk-35111f17-6ff7-4d79-b32b-14dd6e179e75-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-9dsk-9b6158ec-30e5-4dbd-ba23-c84091ed91db-default,image-9dsk-9b6158ec-30e5-4dbd-ba23-c84091ed91db-default,image-9dsk-9b6158ec-30e5-4dbd-ba23-c84091ed91db-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-9dsk-9b6158ec-30e5-4dbd-ba23-c84091ed91db-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-9dsk-a9e298a5-9212-4fae-9fb2-d1f66ffb55b3-default,image-9dsk-a9e298a5-9212-4fae-9fb2-d1f66ffb55b3-default,image-9dsk-a9e298a5-9212-4fae-9fb2-d1f66ffb55b3-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-9dsk-a9e298a5-9212-4fae-9fb2-d1f66ffb55b3-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-9dsk-f2ac9a34-c6be-4936-88aa-4b5c31af3fc5-default,image-9dsk-f2ac9a34-c6be-4936-88aa-4b5c31af3fc5-default,image-9dsk-f2ac9a34-c6be-4936-88aa-4b5c31af3fc5-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-9dsk-f2ac9a34-c6be-4936-88aa-4b5c31af3fc5-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-16ec0ac9-3def-48c3-ad6e-6949eead4294-default,image-desktop-16ec0ac9-3def-48c3-ad6e-6949eead4294-default,image-desktop-16ec0ac9-3def-48c3-ad6e-6949eead4294-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-16ec0ac9-3def-48c3-ad6e-6949eead4294-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-3811e7a8-88b9-4433-a74a-3a9de0d480f8-default,image-desktop-3811e7a8-88b9-4433-a74a-3a9de0d480f8-default,image-desktop-3811e7a8-88b9-4433-a74a-3a9de0d480f8-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-3811e7a8-88b9-4433-a74a-3a9de0d480f8-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-4084c97b-1add-42e0-b89f-ad31b0edf48a-ar-ae,image-desktop-4084c97b-1add-42e0-b89f-ad31b0edf48a-ar-ae,image-desktop-4084c97b-1add-42e0-b89f-ad31b0edf48a-ar-ae.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-4084c97b-1add-42e0-b89f-ad31b0edf48a-ar-ae.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-5307f0b5-7d46-470b-9845-8fa31a7cb6ce-default,image-desktop-5307f0b5-7d46-470b-9845-8fa31a7cb6ce-default,image-desktop-5307f0b5-7d46-470b-9845-8fa31a7cb6ce-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-5307f0b5-7d46-470b-9845-8fa31a7cb6ce-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-849f8aec-8350-4279-a57b-db964cbac648-default,image-desktop-849f8aec-8350-4279-a57b-db964cbac648-default,image-desktop-849f8aec-8350-4279-a57b-db964cbac648-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-849f8aec-8350-4279-a57b-db964cbac648-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-ba132460-5ad6-4c2c-a316-6512c4686309-default,image-desktop-ba132460-5ad6-4c2c-a316-6512c4686309-default,image-desktop-ba132460-5ad6-4c2c-a316-6512c4686309-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-ba132460-5ad6-4c2c-a316-6512c4686309-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-ca9d9bf5-e2f9-4466-a73c-90882e6058cb-default,image-desktop-ca9d9bf5-e2f9-4466-a73c-90882e6058cb-default,image-desktop-ca9d9bf5-e2f9-4466-a73c-90882e6058cb-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-ca9d9bf5-e2f9-4466-a73c-90882e6058cb-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-d43a1932-2c30-430e-b869-404212c53f08-default,image-desktop-d43a1932-2c30-430e-b869-404212c53f08-default,image-desktop-d43a1932-2c30-430e-b869-404212c53f08-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-d43a1932-2c30-430e-b869-404212c53f08-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-desktop-f407c0db-5d7d-42d0-b2a1-d17a756393c2-default,image-desktop-f407c0db-5d7d-42d0-b2a1-d17a756393c2-default,image-desktop-f407c0db-5d7d-42d0-b2a1-d17a756393c2-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-desktop-f407c0db-5d7d-42d0-b2a1-d17a756393c2-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-222c809f-adc5-4722-b9cd-81269c820b9d-default,image-web-222c809f-adc5-4722-b9cd-81269c820b9d-default,image-web-222c809f-adc5-4722-b9cd-81269c820b9d-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-222c809f-adc5-4722-b9cd-81269c820b9d-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-2b877f85-af9f-446d-a6bd-64230620a722-default,image-web-2b877f85-af9f-446d-a6bd-64230620a722-default,image-web-2b877f85-af9f-446d-a6bd-64230620a722-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-2b877f85-af9f-446d-a6bd-64230620a722-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-35edc5af-ef46-4997-b2f8-2e72e257a2ee-default,image-web-35edc5af-ef46-4997-b2f8-2e72e257a2ee-default,image-web-35edc5af-ef46-4997-b2f8-2e72e257a2ee-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-35edc5af-ef46-4997-b2f8-2e72e257a2ee-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-3b1abf5e-d068-4b3d-8814-7ce3a1f906cb-default,image-web-3b1abf5e-d068-4b3d-8814-7ce3a1f906cb-default,image-web-3b1abf5e-d068-4b3d-8814-7ce3a1f906cb-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-3b1abf5e-d068-4b3d-8814-7ce3a1f906cb-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-3c39640f-7db2-4ef3-b9d9-8b9f822493cf-default,image-web-3c39640f-7db2-4ef3-b9d9-8b9f822493cf-default,image-web-3c39640f-7db2-4ef3-b9d9-8b9f822493cf-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-3c39640f-7db2-4ef3-b9d9-8b9f822493cf-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-50b687c7-4a1f-4c2f-aba5-c1bf492b8f85-default,image-web-50b687c7-4a1f-4c2f-aba5-c1bf492b8f85-default,image-web-50b687c7-4a1f-4c2f-aba5-c1bf492b8f85-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-50b687c7-4a1f-4c2f-aba5-c1bf492b8f85-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-67eb6c9c-9ef6-4f83-8c42-e0e3b4eb756a-default,image-web-67eb6c9c-9ef6-4f83-8c42-e0e3b4eb756a-default,image-web-67eb6c9c-9ef6-4f83-8c42-e0e3b4eb756a-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-67eb6c9c-9ef6-4f83-8c42-e0e3b4eb756a-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-6857eb73-d900-4275-a198-3a36c1f8765d-default,image-web-6857eb73-d900-4275-a198-3a36c1f8765d-default,image-web-6857eb73-d900-4275-a198-3a36c1f8765d-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-6857eb73-d900-4275-a198-3a36c1f8765d-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-6e169780-551f-4ac1-b1e4-87028c6efd38-default,image-web-6e169780-551f-4ac1-b1e4-87028c6efd38-default,image-web-6e169780-551f-4ac1-b1e4-87028c6efd38-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-6e169780-551f-4ac1-b1e4-87028c6efd38-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-7b456856-a0aa-415d-a2bb-256e9bea9191-default,image-web-7b456856-a0aa-415d-a2bb-256e9bea9191-default,image-web-7b456856-a0aa-415d-a2bb-256e9bea9191-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-7b456856-a0aa-415d-a2bb-256e9bea9191-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-a4c19035-c50e-4ea9-a8c1-a56a0a82284b-default,image-web-a4c19035-c50e-4ea9-a8c1-a56a0a82284b-default,image-web-a4c19035-c50e-4ea9-a8c1-a56a0a82284b-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-a4c19035-c50e-4ea9-a8c1-a56a0a82284b-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-a95b5d2c-cd0b-4285-b6ae-9565a9db4607-default,image-web-a95b5d2c-cd0b-4285-b6ae-9565a9db4607-default,image-web-a95b5d2c-cd0b-4285-b6ae-9565a9db4607-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-a95b5d2c-cd0b-4285-b6ae-9565a9db4607-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-dabbbc0d-c816-417e-b189-f29b925d4a27-default,image-web-dabbbc0d-c816-417e-b189-f29b925d4a27-default,image-web-dabbbc0d-c816-417e-b189-f29b925d4a27-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-dabbbc0d-c816-417e-b189-f29b925d4a27-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
image-web-e44e7b44-1bec-4425-af95-29157bdb6885-default,image-web-e44e7b44-1bec-4425-af95-29157bdb6885-default,image-web-e44e7b44-1bec-4425-af95-29157bdb6885-default.jpg,/Users/tanmay/Desktop/Capstone/code/Trail/img/updated_db/Casual/Jeans/Women/image-web-e44e7b44-1bec-4425-af95-29157bdb6885-default.jpg,Women,Apparel,Bottomwear,Jeans,Pattern,Casual,Women Casual Jeans
